"No.","Time","Source","Destination","Protocol","Length","Info"
"2018","160.303786","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2017#1] 61003  >  443 [ACK] Seq=576 Ack=5853 Win=66560 Len=0"
"2019","160.305246","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [FIN, ACK] Seq=576 Ack=5853 Win=66560 Len=0"
"2020","160.305253","192.168.43.62","192.229.189.227","TCP","54","[TCP Out-Of-Order] 61003  >  443 [FIN, ACK] Seq=576 Ack=5853 Win=66560 Len=0"
"2021","160.313142","192.168.43.62","192.229.189.227","TCP","66","61004  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"2022","160.313149","192.168.43.62","192.229.189.227","TCP","66","[TCP Out-Of-Order] 61004  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"2023","160.352386","192.229.189.227","192.168.43.62","TCP","54","443  >  61003 [FIN, ACK] Seq=5853 Ack=577 Win=70144 Len=0"
"2024","160.352437","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [ACK] Seq=577 Ack=5854 Win=66560 Len=0"
"2025","160.352442","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2024#1] 61003  >  443 [ACK] Seq=577 Ack=5854 Win=66560 Len=0"
"2026","160.382086","192.229.189.227","192.168.43.62","TCP","66","443  >  61004 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 WS=512"
"2027","160.382155","192.168.43.62","192.229.189.227","TCP","54","61004  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"2028","160.382158","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2027#1] 61004  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"2029","160.382451","192.168.43.62","192.229.189.227","TLSv1.2","256","Client Hello"
"2030","160.382459","192.168.43.62","192.229.189.227","TCP","256","[TCP Retransmission] 61004  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=202"
"2031","160.456311","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1201 Ack=23595 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2032","160.456410","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=23595 Ack=1221 Win=64316 Len=370 [TCP segment of a reassembled PDU]"
"2033","160.456417","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23595 Ack=1221 Win=64316 Len=370"
"2034","160.467944","192.229.189.227","192.168.43.62","TCP","54","443  >  61004 [ACK] Seq=1 Ack=203 Win=67072 Len=0"
"2035","160.468385","192.229.189.227","192.168.43.62","TLSv1.2","1414","Server Hello"
"2036","160.468385","192.229.189.227","192.168.43.62","TCP","1414","443  >  61004 [ACK] Seq=1361 Ack=203 Win=67072 Len=1360 [TCP segment of a reassembled PDU]"
"2037","160.468415","192.168.43.62","192.229.189.227","TCP","54","61004  >  443 [ACK] Seq=203 Ack=2721 Win=66560 Len=0"
"2038","160.468419","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2037#1] 61004  >  443 [ACK] Seq=203 Ack=2721 Win=66560 Len=0"
"2039","160.468650","192.229.189.227","192.168.43.62","TLSv1.2","1414","Certificate [TCP segment of a reassembled PDU]"
"2040","160.468769","192.229.189.227","192.168.43.62","TCP","70","443  >  61004 [PSH, ACK] Seq=4081 Ack=203 Win=67072 Len=16 [TCP segment of a reassembled PDU]"
"2041","160.468798","192.168.43.62","192.229.189.227","TCP","54","61004  >  443 [ACK] Seq=203 Ack=4097 Win=66560 Len=0"
"2042","160.468801","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2041#1] 61004  >  443 [ACK] Seq=203 Ack=4097 Win=66560 Len=0"
"2043","160.468903","192.229.189.227","192.168.43.62","TLSv1.2","867","Certificate Status, Server Key Exchange, Server Hello Done"
"2044","160.470662","192.168.43.62","192.229.189.227","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2045","160.470667","192.168.43.62","192.229.189.227","TCP","180","[TCP Retransmission] 61004  >  443 [PSH, ACK] Seq=203 Ack=4910 Win=65792 Len=126"
"2046","160.524896","192.229.189.227","192.168.43.62","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2047","160.525740","192.168.43.62","192.229.189.227","TLSv1.2","141","Application Data"
"2048","160.525748","192.168.43.62","192.229.189.227","TCP","141","[TCP Retransmission] 61004  >  443 [PSH, ACK] Seq=329 Ack=5136 Win=65536 Len=87"
"2049","160.525849","192.168.43.62","192.229.189.227","TLSv1.2","173","Application Data"
"2050","160.525854","192.168.43.62","192.229.189.227","TCP","173","[TCP Retransmission] 61004  >  443 [PSH, ACK] Seq=416 Ack=5136 Win=65536 Len=119"
"2051","160.530148","192.229.189.227","192.168.43.62","TLSv1.2","164","Application Data, Application Data"
"2052","160.530237","192.168.43.62","192.229.189.227","TLSv1.2","92","Application Data"
"2053","160.530242","192.168.43.62","192.229.189.227","TCP","92","[TCP Retransmission] 61004  >  443 [PSH, ACK] Seq=535 Ack=5246 Win=65280 Len=38"
"2054","160.584261","192.229.189.227","192.168.43.62","TCP","54","443  >  61004 [ACK] Seq=5246 Ack=535 Win=67072 Len=0"
"2055","160.584364","192.229.189.227","192.168.43.62","TLSv1.2","92","Application Data"
"2056","160.596073","192.229.189.227","192.168.43.62","TLSv1.2","328","Application Data, Application Data, Application Data"
"2057","160.596156","192.168.43.62","192.229.189.227","TCP","54","61004  >  443 [ACK] Seq=573 Ack=5558 Win=66560 Len=0"
"2058","160.596166","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2057#1] 61004  >  443 [ACK] Seq=573 Ack=5558 Win=66560 Len=0"
"2059","160.597153","192.168.43.62","192.229.189.227","TCP","54","61004  >  443 [FIN, ACK] Seq=573 Ack=5558 Win=66560 Len=0"
"2060","160.597159","192.168.43.62","192.229.189.227","TCP","54","[TCP Out-Of-Order] 61004  >  443 [FIN, ACK] Seq=573 Ack=5558 Win=66560 Len=0"
"2061","160.653304","192.229.189.227","192.168.43.62","TCP","54","443  >  61004 [ACK] Seq=5558 Ack=573 Win=67072 Len=0"
"2062","160.653405","192.229.189.227","192.168.43.62","TCP","54","443  >  61004 [FIN, ACK] Seq=5558 Ack=574 Win=67072 Len=0"
"2063","160.653448","192.168.43.62","192.229.189.227","TCP","54","61004  >  443 [ACK] Seq=574 Ack=5559 Win=66560 Len=0"
"2064","160.653458","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 2063#1] 61004  >  443 [ACK] Seq=574 Ack=5559 Win=66560 Len=0"
"2065","160.919466","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1221 Ack=23965 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2066","160.919587","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=23965 Ack=1241 Win=64296 Len=378 [TCP segment of a reassembled PDU]"
"2067","160.919595","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23965 Ack=1241 Win=64296 Len=378"
"2068","161.398711","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23965 Ack=1241 Win=64296 Len=378"
"2069","161.398721","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23965 Ack=1241 Win=64296 Len=378"
"2070","161.852132","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1241 Ack=24343 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2071","161.852248","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=24343 Ack=1261 Win=64276 Len=378 [TCP segment of a reassembled PDU]"
"2072","161.852255","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=24343 Ack=1261 Win=64276 Len=378"
"2073","162.310092","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1261 Ack=24721 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2074","162.310224","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=24721 Ack=1281 Win=64256 Len=378 [TCP segment of a reassembled PDU]"
"2075","162.310233","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=24721 Ack=1281 Win=64256 Len=378"
"2076","162.781059","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=24721 Ack=1281 Win=64256 Len=378"
"2077","162.781070","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=24721 Ack=1281 Win=64256 Len=378"
"2078","163.304688","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=24721 Ack=1281 Win=64256 Len=378"
"2079","163.304705","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=24721 Ack=1281 Win=64256 Len=378"
"2080","163.452955","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=1261 Ack=24721 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2081","163.453008","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 2074#1] 61002  >  443 [ACK] Seq=25099 Ack=1281 Win=64256 Len=0 SLE=1261 SRE=1281"
"2082","163.453014","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 2074#2] 61002  >  443 [ACK] Seq=25099 Ack=1281 Win=64256 Len=0 SLE=1261 SRE=1281"
"2083","163.767501","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1281 Ack=25099 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2084","163.767677","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=25099 Ack=1301 Win=64236 Len=378 [TCP segment of a reassembled PDU]"
"2085","163.767688","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=25099 Ack=1301 Win=64236 Len=378"
"2086","164.244124","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1301 Ack=25477 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2087","164.244256","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=25477 Ack=1321 Win=64216 Len=378 [TCP segment of a reassembled PDU]"
"2088","164.244265","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=25477 Ack=1321 Win=64216 Len=378"
"2089","164.702040","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1321 Ack=25855 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2090","164.702153","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=25855 Ack=1341 Win=64196 Len=378 [TCP segment of a reassembled PDU]"
"2091","164.702162","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=25855 Ack=1341 Win=64196 Len=378"
"2092","165.149512","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1341 Ack=26233 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2093","165.149615","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=26233 Ack=1361 Win=65536 Len=378 [TCP segment of a reassembled PDU]"
"2094","165.149621","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=26233 Ack=1361 Win=65536 Len=378"
"2095","165.628165","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=26233 Ack=1361 Win=65536 Len=378"
"2096","165.628176","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=26233 Ack=1361 Win=65536 Len=378"
"2099","166.110415","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1361 Ack=26611 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2100","166.110532","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=26611 Ack=1381 Win=65516 Len=378 [TCP segment of a reassembled PDU]"
"2101","166.110539","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=26611 Ack=1381 Win=65516 Len=378"
"2102","166.574354","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1381 Ack=26989 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2103","166.574479","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=26989 Ack=1401 Win=65496 Len=378 [TCP segment of a reassembled PDU]"
"2104","166.574489","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=26989 Ack=1401 Win=65496 Len=378"
"2105","167.031552","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1401 Ack=27367 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2106","167.031716","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=27367 Ack=1421 Win=65476 Len=378 [TCP segment of a reassembled PDU]"
"2107","167.031724","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=27367 Ack=1421 Win=65476 Len=378"
"2108","167.490438","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1421 Ack=27745 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2109","167.490588","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=27745 Ack=1441 Win=65456 Len=378 [TCP segment of a reassembled PDU]"
"2110","167.490599","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=27745 Ack=1441 Win=65456 Len=378"
"2111","167.941106","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1441 Ack=28123 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2112","167.941250","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=28123 Ack=1461 Win=65436 Len=378 [TCP segment of a reassembled PDU]"
"2113","167.941258","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=28123 Ack=1461 Win=65436 Len=378"
"2114","168.400872","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1461 Ack=28501 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2115","168.400997","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=28501 Ack=1481 Win=65416 Len=378 [TCP segment of a reassembled PDU]"
"2116","168.401007","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=28501 Ack=1481 Win=65416 Len=378"
"2120","168.858683","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1481 Ack=28879 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2121","168.858825","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=28879 Ack=1501 Win=65396 Len=378 [TCP segment of a reassembled PDU]"
"2122","168.858834","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=28879 Ack=1501 Win=65396 Len=378"
"2123","169.318827","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1501 Ack=29257 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2124","169.318955","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=29257 Ack=1521 Win=65376 Len=370 [TCP segment of a reassembled PDU]"
"2125","169.318965","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=29257 Ack=1521 Win=65376 Len=370"
"2126","169.784771","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=29257 Ack=1521 Win=65376 Len=370"
"2127","169.784785","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=29257 Ack=1521 Win=65376 Len=370"
"2128","169.826135","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1521 Ack=29627 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2129","169.826259","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=29627 Ack=1541 Win=65356 Len=378 [TCP segment of a reassembled PDU]"
"2130","169.826267","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=29627 Ack=1541 Win=65356 Len=378"
"2131","170.253528","58.251.106.185","192.168.43.62","TCP","66","[TCP Dup ACK 2128#1] 443  >  61002 [ACK] Seq=1541 Ack=29627 Win=43008 Len=0 SLE=29257 SRE=29627"
"2132","170.278197","58.251.106.185","192.168.43.62","TCP","54","443  >  61002 [ACK] Seq=1541 Ack=30005 Win=43008 Len=0"
"2133","170.278297","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1541 Ack=30005 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2134","170.278370","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=30005 Ack=1561 Win=65336 Len=370 [TCP segment of a reassembled PDU]"
"2135","170.278376","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30005 Ack=1561 Win=65336 Len=370"
"2136","170.476057","192.168.43.62","172.217.194.97","TCP","55","[TCP Keep-Alive] 60996  >  443 [ACK] Seq=1049 Ack=41420 Win=66560 Len=1"
"2137","170.476070","192.168.43.62","172.217.194.97","TCP","55","[TCP Keep-Alive] 60996  >  443 [ACK] Seq=1049 Ack=41420 Win=66560 Len=1"
"2138","170.549762","172.217.194.97","192.168.43.62","TCP","66","[TCP Keep-Alive ACK] 443  >  60996 [ACK] Seq=41420 Ack=1050 Win=67840 Len=0 SLE=1049 SRE=1050"
"2139","170.741637","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30005 Ack=1561 Win=65336 Len=370"
"2140","170.741646","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30005 Ack=1561 Win=65336 Len=370"
"2141","171.172428","192.168.43.62","172.217.194.139","TCP","55","[TCP Keep-Alive] 60997  >  443 [ACK] Seq=1503 Ack=23253 Win=66048 Len=1"
"2142","171.172435","192.168.43.62","172.217.194.139","TCP","55","[TCP Keep-Alive] 60997  >  443 [ACK] Seq=1503 Ack=23253 Win=66048 Len=1"
"2143","171.174424","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=1541 Ack=30005 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2144","171.174457","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 2134#1] 61002  >  443 [ACK] Seq=30375 Ack=1561 Win=65336 Len=0 SLE=1541 SRE=1561"
"2145","171.174464","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 2134#2] 61002  >  443 [ACK] Seq=30375 Ack=1561 Win=65336 Len=0 SLE=1541 SRE=1561"
"2146","171.234675","172.217.194.139","192.168.43.62","TCP","66","[TCP Keep-Alive ACK] 443  >  60997 [ACK] Seq=23253 Ack=1504 Win=68864 Len=0 SLE=1503 SRE=1504"
"2147","171.254222","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30005 Ack=1561 Win=65336 Len=370"
"2148","171.254232","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30005 Ack=1561 Win=65336 Len=370"
"2149","171.725906","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1561 Ack=30375 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2150","171.726078","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=30375 Ack=1581 Win=65316 Len=378 [TCP segment of a reassembled PDU]"
"2151","171.726087","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30375 Ack=1581 Win=65316 Len=378"
"2152","172.179160","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1581 Ack=30753 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2153","172.179295","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=30753 Ack=1601 Win=65296 Len=378 [TCP segment of a reassembled PDU]"
"2154","172.179304","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=30753 Ack=1601 Win=65296 Len=378"
"2155","172.628591","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1601 Ack=31131 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"2156","172.628748","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=31131 Ack=1621 Win=65276 Len=370 [TCP segment of a reassembled PDU]"
"2157","172.628758","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=31131 Ack=1621 Win=65276 Len=370"
